season,team_code,franchise_code,team_name,data_source
1970,STL,ARI,St. Louis Cardinals,legacy_yearly
1970,ATL,ATL,Atlanta Falcons,legacy_yearly
1970,BUF,BUF,Buffalo Bills,legacy_yearly
1970,CHI,CHI,Chicago Bears,legacy_yearly
1970,CIN,CIN,Cincinnati Bengals,legacy_yearly
1970,CLE,CLE,Cleveland Browns,legacy_yearly
1970,DAL,DAL,Dallas Cowboys,legacy_yearly
1970,DEN,DEN,Denver Broncos,legacy_yearly
1970,DET,DET,Detroit Lions,legacy_yearly
1970,GNB,GB,Green Bay Packers,legacy_yearly
1970,BAL,IND,Baltimore Colts,legacy_yearly
1970,KAN,KC,Kansas City Chiefs,legacy_yearly
1970,SDG,LAC,San Diego Chargers,legacy_yearly
1970,RAM,LAR,Los Angeles Rams,legacy_yearly
1970,OAK,LV,Oakland Raiders,legacy_yearly
1970,MIA,MIA,Miami Dolphins,legacy_yearly
1970,MIN,MIN,Minnesota Vikings,legacy_yearly
1970,BOS,NE,Boston Patriots,legacy_yearly
1970,NOR,NO,New Orleans Saints,legacy_yearly
1970,NYG,NYG,New York Giants,legacy_yearly
1970,NYJ,NYJ,New York Jets,legacy_yearly
1970,PHI,PHI,Philadelphia Eagles,legacy_yearly
1970,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1970,SFO,SF,San Francisco 49ers,legacy_yearly
1970,HOU,TEN,Houston Oilers,legacy_yearly
1970,WAS,WAS,Washington Redskins,legacy_yearly
1971,STL,ARI,St. Louis Cardinals,legacy_yearly
1971,ATL,ATL,Atlanta Falcons,legacy_yearly
1971,BUF,BUF,Buffalo Bills,legacy_yearly
1971,CHI,CHI,Chicago Bears,legacy_yearly
1971,CIN,CIN,Cincinnati Bengals,legacy_yearly
1971,CLE,CLE,Cleveland Browns,legacy_yearly
1971,DAL,DAL,Dallas Cowboys,legacy_yearly
1971,DEN,DEN,Denver Broncos,legacy_yearly
1971,DET,DET,Detroit Lions,legacy_yearly
1971,GNB,GB,Green Bay Packers,legacy_yearly
1971,BAL,IND,Baltimore Colts,legacy_yearly
1971,KAN,KC,Kansas City Chiefs,legacy_yearly
1971,SDG,LAC,San Diego Chargers,legacy_yearly
1971,RAM,LAR,Los Angeles Rams,legacy_yearly
1971,OAK,LV,Oakland Raiders,legacy_yearly
1971,MIA,MIA,Miami Dolphins,legacy_yearly
1971,MIN,MIN,Minnesota Vikings,legacy_yearly
1971,NWE,NE,New England Patriots,legacy_yearly
1971,NOR,NO,New Orleans Saints,legacy_yearly
1971,NYG,NYG,New York Giants,legacy_yearly
1971,NYJ,NYJ,New York Jets,legacy_yearly
1971,PHI,PHI,Philadelphia Eagles,legacy_yearly
1971,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1971,SFO,SF,San Francisco 49ers,legacy_yearly
1971,HOU,TEN,Houston Oilers,legacy_yearly
1971,WAS,WAS,Washington Redskins,legacy_yearly
1972,STL,ARI,St. Louis Cardinals,legacy_yearly
1972,ATL,ATL,Atlanta Falcons,legacy_yearly
1972,BUF,BUF,Buffalo Bills,legacy_yearly
1972,CHI,CHI,Chicago Bears,legacy_yearly
1972,CIN,CIN,Cincinnati Bengals,legacy_yearly
1972,CLE,CLE,Cleveland Browns,legacy_yearly
1972,DAL,DAL,Dallas Cowboys,legacy_yearly
1972,DEN,DEN,Denver Broncos,legacy_yearly
1972,DET,DET,Detroit Lions,legacy_yearly
1972,GNB,GB,Green Bay Packers,legacy_yearly
1972,BAL,IND,Baltimore Colts,legacy_yearly
1972,KAN,KC,Kansas City Chiefs,legacy_yearly
1972,SDG,LAC,San Diego Chargers,legacy_yearly
1972,RAM,LAR,Los Angeles Rams,legacy_yearly
1972,OAK,LV,Oakland Raiders,legacy_yearly
1972,MIA,MIA,Miami Dolphins,legacy_yearly
1972,MIN,MIN,Minnesota Vikings,legacy_yearly
1972,NWE,NE,New England Patriots,legacy_yearly
1972,NOR,NO,New Orleans Saints,legacy_yearly
1972,NYG,NYG,New York Giants,legacy_yearly
1972,NYJ,NYJ,New York Jets,legacy_yearly
1972,PHI,PHI,Philadelphia Eagles,legacy_yearly
1972,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1972,SFO,SF,San Francisco 49ers,legacy_yearly
1972,HOU,TEN,Houston Oilers,legacy_yearly
1972,WAS,WAS,Washington Redskins,legacy_yearly
1973,STL,ARI,St. Louis Cardinals,legacy_yearly
1973,ATL,ATL,Atlanta Falcons,legacy_yearly
1973,BUF,BUF,Buffalo Bills,legacy_yearly
1973,CHI,CHI,Chicago Bears,legacy_yearly
1973,CIN,CIN,Cincinnati Bengals,legacy_yearly
1973,CLE,CLE,Cleveland Browns,legacy_yearly
1973,DAL,DAL,Dallas Cowboys,legacy_yearly
1973,DEN,DEN,Denver Broncos,legacy_yearly
1973,DET,DET,Detroit Lions,legacy_yearly
1973,GNB,GB,Green Bay Packers,legacy_yearly
1973,BAL,IND,Baltimore Colts,legacy_yearly
1973,KAN,KC,Kansas City Chiefs,legacy_yearly
1973,SDG,LAC,San Diego Chargers,legacy_yearly
1973,RAM,LAR,Los Angeles Rams,legacy_yearly
1973,OAK,LV,Oakland Raiders,legacy_yearly
1973,MIA,MIA,Miami Dolphins,legacy_yearly
1973,MIN,MIN,Minnesota Vikings,legacy_yearly
1973,NWE,NE,New England Patriots,legacy_yearly
1973,NOR,NO,New Orleans Saints,legacy_yearly
1973,NYG,NYG,New York Giants,legacy_yearly
1973,NYJ,NYJ,New York Jets,legacy_yearly
1973,PHI,PHI,Philadelphia Eagles,legacy_yearly
1973,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1973,SFO,SF,San Francisco 49ers,legacy_yearly
1973,HOU,TEN,Houston Oilers,legacy_yearly
1973,WAS,WAS,Washington Redskins,legacy_yearly
1974,STL,ARI,St. Louis Cardinals,legacy_yearly
1974,ATL,ATL,Atlanta Falcons,legacy_yearly
1974,BUF,BUF,Buffalo Bills,legacy_yearly
1974,CHI,CHI,Chicago Bears,legacy_yearly
1974,CIN,CIN,Cincinnati Bengals,legacy_yearly
1974,CLE,CLE,Cleveland Browns,legacy_yearly
1974,DAL,DAL,Dallas Cowboys,legacy_yearly
1974,DEN,DEN,Denver Broncos,legacy_yearly
1974,DET,DET,Detroit Lions,legacy_yearly
1974,GNB,GB,Green Bay Packers,legacy_yearly
1974,BAL,IND,Baltimore Colts,legacy_yearly
1974,KAN,KC,Kansas City Chiefs,legacy_yearly
1974,SDG,LAC,San Diego Chargers,legacy_yearly
1974,RAM,LAR,Los Angeles Rams,legacy_yearly
1974,OAK,LV,Oakland Raiders,legacy_yearly
1974,MIA,MIA,Miami Dolphins,legacy_yearly
1974,MIN,MIN,Minnesota Vikings,legacy_yearly
1974,NWE,NE,New England Patriots,legacy_yearly
1974,NOR,NO,New Orleans Saints,legacy_yearly
1974,NYG,NYG,New York Giants,legacy_yearly
1974,NYJ,NYJ,New York Jets,legacy_yearly
1974,PHI,PHI,Philadelphia Eagles,legacy_yearly
1974,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1974,SFO,SF,San Francisco 49ers,legacy_yearly
1974,HOU,TEN,Houston Oilers,legacy_yearly
1974,WAS,WAS,Washington Redskins,legacy_yearly
1975,STL,ARI,St. Louis Cardinals,legacy_yearly
1975,ATL,ATL,Atlanta Falcons,legacy_yearly
1975,BUF,BUF,Buffalo Bills,legacy_yearly
1975,CHI,CHI,Chicago Bears,legacy_yearly
1975,CIN,CIN,Cincinnati Bengals,legacy_yearly
1975,CLE,CLE,Cleveland Browns,legacy_yearly
1975,DAL,DAL,Dallas Cowboys,legacy_yearly
1975,DEN,DEN,Denver Broncos,legacy_yearly
1975,DET,DET,Detroit Lions,legacy_yearly
1975,GNB,GB,Green Bay Packers,legacy_yearly
1975,BAL,IND,Baltimore Colts,legacy_yearly
1975,KAN,KC,Kansas City Chiefs,legacy_yearly
1975,SDG,LAC,San Diego Chargers,legacy_yearly
1975,RAM,LAR,Los Angeles Rams,legacy_yearly
1975,OAK,LV,Oakland Raiders,legacy_yearly
1975,MIA,MIA,Miami Dolphins,legacy_yearly
1975,MIN,MIN,Minnesota Vikings,legacy_yearly
1975,NWE,NE,New England Patriots,legacy_yearly
1975,NOR,NO,New Orleans Saints,legacy_yearly
1975,NYG,NYG,New York Giants,legacy_yearly
1975,NYJ,NYJ,New York Jets,legacy_yearly
1975,PHI,PHI,Philadelphia Eagles,legacy_yearly
1975,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1975,SFO,SF,San Francisco 49ers,legacy_yearly
1975,HOU,TEN,Houston Oilers,legacy_yearly
1975,WAS,WAS,Washington Redskins,legacy_yearly
1976,STL,ARI,St. Louis Cardinals,legacy_yearly
1976,ATL,ATL,Atlanta Falcons,legacy_yearly
1976,BUF,BUF,Buffalo Bills,legacy_yearly
1976,CHI,CHI,Chicago Bears,legacy_yearly
1976,CIN,CIN,Cincinnati Bengals,legacy_yearly
1976,CLE,CLE,Cleveland Browns,legacy_yearly
1976,DAL,DAL,Dallas Cowboys,legacy_yearly
1976,DEN,DEN,Denver Broncos,legacy_yearly
1976,DET,DET,Detroit Lions,legacy_yearly
1976,GNB,GB,Green Bay Packers,legacy_yearly
1976,BAL,IND,Baltimore Colts,legacy_yearly
1976,KAN,KC,Kansas City Chiefs,legacy_yearly
1976,SDG,LAC,San Diego Chargers,legacy_yearly
1976,RAM,LAR,Los Angeles Rams,legacy_yearly
1976,OAK,LV,Oakland Raiders,legacy_yearly
1976,MIA,MIA,Miami Dolphins,legacy_yearly
1976,MIN,MIN,Minnesota Vikings,legacy_yearly
1976,NWE,NE,New England Patriots,legacy_yearly
1976,NOR,NO,New Orleans Saints,legacy_yearly
1976,NYG,NYG,New York Giants,legacy_yearly
1976,NYJ,NYJ,New York Jets,legacy_yearly
1976,PHI,PHI,Philadelphia Eagles,legacy_yearly
1976,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1976,SEA,SEA,Seattle Seahawks,legacy_yearly
1976,SFO,SF,San Francisco 49ers,legacy_yearly
1976,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1976,HOU,TEN,Houston Oilers,legacy_yearly
1976,WAS,WAS,Washington Redskins,legacy_yearly
1977,STL,ARI,St. Louis Cardinals,legacy_yearly
1977,ATL,ATL,Atlanta Falcons,legacy_yearly
1977,BUF,BUF,Buffalo Bills,legacy_yearly
1977,CHI,CHI,Chicago Bears,legacy_yearly
1977,CIN,CIN,Cincinnati Bengals,legacy_yearly
1977,CLE,CLE,Cleveland Browns,legacy_yearly
1977,DAL,DAL,Dallas Cowboys,legacy_yearly
1977,DEN,DEN,Denver Broncos,legacy_yearly
1977,DET,DET,Detroit Lions,legacy_yearly
1977,GNB,GB,Green Bay Packers,legacy_yearly
1977,BAL,IND,Baltimore Colts,legacy_yearly
1977,KAN,KC,Kansas City Chiefs,legacy_yearly
1977,SDG,LAC,San Diego Chargers,legacy_yearly
1977,RAM,LAR,Los Angeles Rams,legacy_yearly
1977,OAK,LV,Oakland Raiders,legacy_yearly
1977,MIA,MIA,Miami Dolphins,legacy_yearly
1977,MIN,MIN,Minnesota Vikings,legacy_yearly
1977,NWE,NE,New England Patriots,legacy_yearly
1977,NOR,NO,New Orleans Saints,legacy_yearly
1977,NYG,NYG,New York Giants,legacy_yearly
1977,NYJ,NYJ,New York Jets,legacy_yearly
1977,PHI,PHI,Philadelphia Eagles,legacy_yearly
1977,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1977,SEA,SEA,Seattle Seahawks,legacy_yearly
1977,SFO,SF,San Francisco 49ers,legacy_yearly
1977,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1977,HOU,TEN,Houston Oilers,legacy_yearly
1977,WAS,WAS,Washington Redskins,legacy_yearly
1978,STL,ARI,St. Louis Cardinals,legacy_yearly
1978,ATL,ATL,Atlanta Falcons,legacy_yearly
1978,BUF,BUF,Buffalo Bills,legacy_yearly
1978,CHI,CHI,Chicago Bears,legacy_yearly
1978,CIN,CIN,Cincinnati Bengals,legacy_yearly
1978,CLE,CLE,Cleveland Browns,legacy_yearly
1978,DAL,DAL,Dallas Cowboys,legacy_yearly
1978,DEN,DEN,Denver Broncos,legacy_yearly
1978,DET,DET,Detroit Lions,legacy_yearly
1978,GNB,GB,Green Bay Packers,legacy_yearly
1978,BAL,IND,Baltimore Colts,legacy_yearly
1978,KAN,KC,Kansas City Chiefs,legacy_yearly
1978,SDG,LAC,San Diego Chargers,legacy_yearly
1978,RAM,LAR,Los Angeles Rams,legacy_yearly
1978,OAK,LV,Oakland Raiders,legacy_yearly
1978,MIA,MIA,Miami Dolphins,legacy_yearly
1978,MIN,MIN,Minnesota Vikings,legacy_yearly
1978,NWE,NE,New England Patriots,legacy_yearly
1978,NOR,NO,New Orleans Saints,legacy_yearly
1978,NYG,NYG,New York Giants,legacy_yearly
1978,NYJ,NYJ,New York Jets,legacy_yearly
1978,PHI,PHI,Philadelphia Eagles,legacy_yearly
1978,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1978,SEA,SEA,Seattle Seahawks,legacy_yearly
1978,SFO,SF,San Francisco 49ers,legacy_yearly
1978,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1978,HOU,TEN,Houston Oilers,legacy_yearly
1978,WAS,WAS,Washington Redskins,legacy_yearly
1979,STL,ARI,St. Louis Cardinals,legacy_yearly
1979,ATL,ATL,Atlanta Falcons,legacy_yearly
1979,BUF,BUF,Buffalo Bills,legacy_yearly
1979,CHI,CHI,Chicago Bears,legacy_yearly
1979,CIN,CIN,Cincinnati Bengals,legacy_yearly
1979,CLE,CLE,Cleveland Browns,legacy_yearly
1979,DAL,DAL,Dallas Cowboys,legacy_yearly
1979,DEN,DEN,Denver Broncos,legacy_yearly
1979,DET,DET,Detroit Lions,legacy_yearly
1979,GNB,GB,Green Bay Packers,legacy_yearly
1979,BAL,IND,Baltimore Colts,legacy_yearly
1979,KAN,KC,Kansas City Chiefs,legacy_yearly
1979,SDG,LAC,San Diego Chargers,legacy_yearly
1979,RAM,LAR,Los Angeles Rams,legacy_yearly
1979,OAK,LV,Oakland Raiders,legacy_yearly
1979,MIA,MIA,Miami Dolphins,legacy_yearly
1979,MIN,MIN,Minnesota Vikings,legacy_yearly
1979,NWE,NE,New England Patriots,legacy_yearly
1979,NOR,NO,New Orleans Saints,legacy_yearly
1979,NYG,NYG,New York Giants,legacy_yearly
1979,NYJ,NYJ,New York Jets,legacy_yearly
1979,PHI,PHI,Philadelphia Eagles,legacy_yearly
1979,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1979,SEA,SEA,Seattle Seahawks,legacy_yearly
1979,SFO,SF,San Francisco 49ers,legacy_yearly
1979,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1979,HOU,TEN,Houston Oilers,legacy_yearly
1979,WAS,WAS,Washington Redskins,legacy_yearly
1980,STL,ARI,St. Louis Cardinals,legacy_yearly
1980,ATL,ATL,Atlanta Falcons,legacy_yearly
1980,BUF,BUF,Buffalo Bills,legacy_yearly
1980,CHI,CHI,Chicago Bears,legacy_yearly
1980,CIN,CIN,Cincinnati Bengals,legacy_yearly
1980,CLE,CLE,Cleveland Browns,legacy_yearly
1980,DAL,DAL,Dallas Cowboys,legacy_yearly
1980,DEN,DEN,Denver Broncos,legacy_yearly
1980,DET,DET,Detroit Lions,legacy_yearly
1980,GNB,GB,Green Bay Packers,legacy_yearly
1980,BAL,IND,Baltimore Colts,legacy_yearly
1980,KAN,KC,Kansas City Chiefs,legacy_yearly
1980,SDG,LAC,San Diego Chargers,legacy_yearly
1980,RAM,LAR,Los Angeles Rams,legacy_yearly
1980,OAK,LV,Oakland Raiders,legacy_yearly
1980,MIA,MIA,Miami Dolphins,legacy_yearly
1980,MIN,MIN,Minnesota Vikings,legacy_yearly
1980,NWE,NE,New England Patriots,legacy_yearly
1980,NOR,NO,New Orleans Saints,legacy_yearly
1980,NYG,NYG,New York Giants,legacy_yearly
1980,NYJ,NYJ,New York Jets,legacy_yearly
1980,PHI,PHI,Philadelphia Eagles,legacy_yearly
1980,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1980,SEA,SEA,Seattle Seahawks,legacy_yearly
1980,SFO,SF,San Francisco 49ers,legacy_yearly
1980,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1980,HOU,TEN,Houston Oilers,legacy_yearly
1980,WAS,WAS,Washington Redskins,legacy_yearly
1981,STL,ARI,St. Louis Cardinals,legacy_yearly
1981,ATL,ATL,Atlanta Falcons,legacy_yearly
1981,BUF,BUF,Buffalo Bills,legacy_yearly
1981,CHI,CHI,Chicago Bears,legacy_yearly
1981,CIN,CIN,Cincinnati Bengals,legacy_yearly
1981,CLE,CLE,Cleveland Browns,legacy_yearly
1981,DAL,DAL,Dallas Cowboys,legacy_yearly
1981,DEN,DEN,Denver Broncos,legacy_yearly
1981,DET,DET,Detroit Lions,legacy_yearly
1981,GNB,GB,Green Bay Packers,legacy_yearly
1981,BAL,IND,Baltimore Colts,legacy_yearly
1981,KAN,KC,Kansas City Chiefs,legacy_yearly
1981,SDG,LAC,San Diego Chargers,legacy_yearly
1981,RAM,LAR,Los Angeles Rams,legacy_yearly
1981,OAK,LV,Oakland Raiders,legacy_yearly
1981,MIA,MIA,Miami Dolphins,legacy_yearly
1981,MIN,MIN,Minnesota Vikings,legacy_yearly
1981,NWE,NE,New England Patriots,legacy_yearly
1981,NOR,NO,New Orleans Saints,legacy_yearly
1981,NYG,NYG,New York Giants,legacy_yearly
1981,NYJ,NYJ,New York Jets,legacy_yearly
1981,PHI,PHI,Philadelphia Eagles,legacy_yearly
1981,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1981,SEA,SEA,Seattle Seahawks,legacy_yearly
1981,SFO,SF,San Francisco 49ers,legacy_yearly
1981,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1981,HOU,TEN,Houston Oilers,legacy_yearly
1981,WAS,WAS,Washington Redskins,legacy_yearly
1982,STL,ARI,St. Louis Cardinals,legacy_yearly
1982,ATL,ATL,Atlanta Falcons,legacy_yearly
1982,BUF,BUF,Buffalo Bills,legacy_yearly
1982,CHI,CHI,Chicago Bears,legacy_yearly
1982,CIN,CIN,Cincinnati Bengals,legacy_yearly
1982,CLE,CLE,Cleveland Browns,legacy_yearly
1982,DAL,DAL,Dallas Cowboys,legacy_yearly
1982,DEN,DEN,Denver Broncos,legacy_yearly
1982,DET,DET,Detroit Lions,legacy_yearly
1982,GNB,GB,Green Bay Packers,legacy_yearly
1982,BAL,IND,Baltimore Colts,legacy_yearly
1982,KAN,KC,Kansas City Chiefs,legacy_yearly
1982,SDG,LAC,San Diego Chargers,legacy_yearly
1982,RAM,LAR,Los Angeles Rams,legacy_yearly
1982,RAI,LV,Los Angeles Raiders,legacy_yearly
1982,MIA,MIA,Miami Dolphins,legacy_yearly
1982,MIN,MIN,Minnesota Vikings,legacy_yearly
1982,NWE,NE,New England Patriots,legacy_yearly
1982,NOR,NO,New Orleans Saints,legacy_yearly
1982,NYG,NYG,New York Giants,legacy_yearly
1982,NYJ,NYJ,New York Jets,legacy_yearly
1982,PHI,PHI,Philadelphia Eagles,legacy_yearly
1982,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1982,SEA,SEA,Seattle Seahawks,legacy_yearly
1982,SFO,SF,San Francisco 49ers,legacy_yearly
1982,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1982,HOU,TEN,Houston Oilers,legacy_yearly
1982,WAS,WAS,Washington Redskins,legacy_yearly
1983,STL,ARI,St. Louis Cardinals,legacy_yearly
1983,ATL,ATL,Atlanta Falcons,legacy_yearly
1983,BUF,BUF,Buffalo Bills,legacy_yearly
1983,CHI,CHI,Chicago Bears,legacy_yearly
1983,CIN,CIN,Cincinnati Bengals,legacy_yearly
1983,CLE,CLE,Cleveland Browns,legacy_yearly
1983,DAL,DAL,Dallas Cowboys,legacy_yearly
1983,DEN,DEN,Denver Broncos,legacy_yearly
1983,DET,DET,Detroit Lions,legacy_yearly
1983,GNB,GB,Green Bay Packers,legacy_yearly
1983,BAL,IND,Baltimore Colts,legacy_yearly
1983,KAN,KC,Kansas City Chiefs,legacy_yearly
1983,SDG,LAC,San Diego Chargers,legacy_yearly
1983,RAM,LAR,Los Angeles Rams,legacy_yearly
1983,RAI,LV,Los Angeles Raiders,legacy_yearly
1983,MIA,MIA,Miami Dolphins,legacy_yearly
1983,MIN,MIN,Minnesota Vikings,legacy_yearly
1983,NWE,NE,New England Patriots,legacy_yearly
1983,NOR,NO,New Orleans Saints,legacy_yearly
1983,NYG,NYG,New York Giants,legacy_yearly
1983,NYJ,NYJ,New York Jets,legacy_yearly
1983,PHI,PHI,Philadelphia Eagles,legacy_yearly
1983,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1983,SEA,SEA,Seattle Seahawks,legacy_yearly
1983,SFO,SF,San Francisco 49ers,legacy_yearly
1983,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1983,HOU,TEN,Houston Oilers,legacy_yearly
1983,WAS,WAS,Washington Redskins,legacy_yearly
1984,STL,ARI,St. Louis Cardinals,legacy_yearly
1984,ATL,ATL,Atlanta Falcons,legacy_yearly
1984,BUF,BUF,Buffalo Bills,legacy_yearly
1984,CHI,CHI,Chicago Bears,legacy_yearly
1984,CIN,CIN,Cincinnati Bengals,legacy_yearly
1984,CLE,CLE,Cleveland Browns,legacy_yearly
1984,DAL,DAL,Dallas Cowboys,legacy_yearly
1984,DEN,DEN,Denver Broncos,legacy_yearly
1984,DET,DET,Detroit Lions,legacy_yearly
1984,GNB,GB,Green Bay Packers,legacy_yearly
1984,IND,IND,Indianapolis Colts,legacy_yearly
1984,KAN,KC,Kansas City Chiefs,legacy_yearly
1984,SDG,LAC,San Diego Chargers,legacy_yearly
1984,RAM,LAR,Los Angeles Rams,legacy_yearly
1984,RAI,LV,Los Angeles Raiders,legacy_yearly
1984,MIA,MIA,Miami Dolphins,legacy_yearly
1984,MIN,MIN,Minnesota Vikings,legacy_yearly
1984,NWE,NE,New England Patriots,legacy_yearly
1984,NOR,NO,New Orleans Saints,legacy_yearly
1984,NYG,NYG,New York Giants,legacy_yearly
1984,NYJ,NYJ,New York Jets,legacy_yearly
1984,PHI,PHI,Philadelphia Eagles,legacy_yearly
1984,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1984,SEA,SEA,Seattle Seahawks,legacy_yearly
1984,SFO,SF,San Francisco 49ers,legacy_yearly
1984,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1984,HOU,TEN,Houston Oilers,legacy_yearly
1984,WAS,WAS,Washington Redskins,legacy_yearly
1985,STL,ARI,St. Louis Cardinals,legacy_yearly
1985,ATL,ATL,Atlanta Falcons,legacy_yearly
1985,BUF,BUF,Buffalo Bills,legacy_yearly
1985,CHI,CHI,Chicago Bears,legacy_yearly
1985,CIN,CIN,Cincinnati Bengals,legacy_yearly
1985,CLE,CLE,Cleveland Browns,legacy_yearly
1985,DAL,DAL,Dallas Cowboys,legacy_yearly
1985,DEN,DEN,Denver Broncos,legacy_yearly
1985,DET,DET,Detroit Lions,legacy_yearly
1985,GNB,GB,Green Bay Packers,legacy_yearly
1985,IND,IND,Indianapolis Colts,legacy_yearly
1985,KAN,KC,Kansas City Chiefs,legacy_yearly
1985,SDG,LAC,San Diego Chargers,legacy_yearly
1985,RAM,LAR,Los Angeles Rams,legacy_yearly
1985,RAI,LV,Los Angeles Raiders,legacy_yearly
1985,MIA,MIA,Miami Dolphins,legacy_yearly
1985,MIN,MIN,Minnesota Vikings,legacy_yearly
1985,NWE,NE,New England Patriots,legacy_yearly
1985,NOR,NO,New Orleans Saints,legacy_yearly
1985,NYG,NYG,New York Giants,legacy_yearly
1985,NYJ,NYJ,New York Jets,legacy_yearly
1985,PHI,PHI,Philadelphia Eagles,legacy_yearly
1985,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1985,SEA,SEA,Seattle Seahawks,legacy_yearly
1985,SFO,SF,San Francisco 49ers,legacy_yearly
1985,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1985,HOU,TEN,Houston Oilers,legacy_yearly
1985,WAS,WAS,Washington Redskins,legacy_yearly
1986,STL,ARI,St. Louis Cardinals,legacy_yearly
1986,ATL,ATL,Atlanta Falcons,legacy_yearly
1986,BUF,BUF,Buffalo Bills,legacy_yearly
1986,CHI,CHI,Chicago Bears,legacy_yearly
1986,CIN,CIN,Cincinnati Bengals,legacy_yearly
1986,CLE,CLE,Cleveland Browns,legacy_yearly
1986,DAL,DAL,Dallas Cowboys,legacy_yearly
1986,DEN,DEN,Denver Broncos,legacy_yearly
1986,DET,DET,Detroit Lions,legacy_yearly
1986,GNB,GB,Green Bay Packers,legacy_yearly
1986,IND,IND,Indianapolis Colts,legacy_yearly
1986,KAN,KC,Kansas City Chiefs,legacy_yearly
1986,SDG,LAC,San Diego Chargers,legacy_yearly
1986,RAM,LAR,Los Angeles Rams,legacy_yearly
1986,RAI,LV,Los Angeles Raiders,legacy_yearly
1986,MIA,MIA,Miami Dolphins,legacy_yearly
1986,MIN,MIN,Minnesota Vikings,legacy_yearly
1986,NWE,NE,New England Patriots,legacy_yearly
1986,NOR,NO,New Orleans Saints,legacy_yearly
1986,NYG,NYG,New York Giants,legacy_yearly
1986,NYJ,NYJ,New York Jets,legacy_yearly
1986,PHI,PHI,Philadelphia Eagles,legacy_yearly
1986,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1986,SEA,SEA,Seattle Seahawks,legacy_yearly
1986,SFO,SF,San Francisco 49ers,legacy_yearly
1986,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1986,HOU,TEN,Houston Oilers,legacy_yearly
1986,WAS,WAS,Washington Redskins,legacy_yearly
1987,STL,ARI,St. Louis Cardinals,legacy_yearly
1987,ATL,ATL,Atlanta Falcons,legacy_yearly
1987,BUF,BUF,Buffalo Bills,legacy_yearly
1987,CHI,CHI,Chicago Bears,legacy_yearly
1987,CIN,CIN,Cincinnati Bengals,legacy_yearly
1987,CLE,CLE,Cleveland Browns,legacy_yearly
1987,DAL,DAL,Dallas Cowboys,legacy_yearly
1987,DEN,DEN,Denver Broncos,legacy_yearly
1987,DET,DET,Detroit Lions,legacy_yearly
1987,GNB,GB,Green Bay Packers,legacy_yearly
1987,IND,IND,Indianapolis Colts,legacy_yearly
1987,KAN,KC,Kansas City Chiefs,legacy_yearly
1987,SDG,LAC,San Diego Chargers,legacy_yearly
1987,RAM,LAR,Los Angeles Rams,legacy_yearly
1987,RAI,LV,Los Angeles Raiders,legacy_yearly
1987,MIA,MIA,Miami Dolphins,legacy_yearly
1987,MIN,MIN,Minnesota Vikings,legacy_yearly
1987,NWE,NE,New England Patriots,legacy_yearly
1987,NOR,NO,New Orleans Saints,legacy_yearly
1987,NYG,NYG,New York Giants,legacy_yearly
1987,NYJ,NYJ,New York Jets,legacy_yearly
1987,PHI,PHI,Philadelphia Eagles,legacy_yearly
1987,PIT,PIT,Pittsburgh Steelers,legacy_yearly
1987,SEA,SEA,Seattle Seahawks,legacy_yearly
1987,SFO,SF,San Francisco 49ers,legacy_yearly
1987,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
1987,HOU,TEN,Houston Oilers,legacy_yearly
1987,WAS,WAS,Washington Redskins,legacy_yearly
1988,PHO,ARI,Phoenix Cardinals,legacy_yearly
1988,ATL,ATL,Atlanta Falcons,legacy_yearly
1988,BUF,BUF,Buffalo Bills,legacy_yearly
1988,CHI,CHI,Chicago Bears,legacy_yearly
1988,CIN,CIN,Cincinnati Bengals,legacy_yearly
1988,CLE,CLE,Cleveland Browns,legacy_yearly
1988,DAL,DAL,Dallas Cowboys,legacy_yearly
